SHALLOWCTDID,CTDDATAKEY,CTDCASTID,ASSOC_OCC_SITEID,ASSOC_REA_SITE,CRUISE,REGIONCODE,REGION,LOCATIONCODE,LOCATION,LATITUDE,LONGITUDE,UTCDATETIME,CASTYEAR,WATERSAMPLE,OFFSHORE_YN,SURVEY_DESIGN,PRESSURE_DB,DEPTH_M,TEMP_DEGC,COND_S_PER_M,SALN_PSU,DENSITY_SIGMAT
HA1606_NWHI_PHR_SN4818_015,293899,3973,OCC-PHR-016,PHR-54,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79317252,-175.99710077,2016-09-11 22:03:00,2016,TRUE,NO,Permanent,10.056,9.993,26.0719,5.453443,35.2424,23.1928
HA1606_NWHI_PHR_SN4818_015,293900,3973,OCC-PHR-016,PHR-54,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79317252,-175.99710077,2016-09-11 22:03:00,2016,TRUE,NO,Permanent,11.061,11.072,26.0721,5.453305,35.244,23.1953
HA1606_NWHI_PHR_SN4818_015,293901,3973,OCC-PHR-016,PHR-54,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79317252,-175.99710077,2016-09-11 22:03:00,2016,TRUE,NO,Permanent,12.067,12.03,26.0793,5.453619,35.2399,23.1896
HA1606_NWHI_PHR_SN4818_016,293902,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,1.006,1.01,27.1449,5.560805,35.1991,22.8126
HA1606_NWHI_PHR_SN4818_016,293903,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,2.011,1.938,26.8742,5.542679,35.2737,22.9629
HA1606_NWHI_PHR_SN4818_016,293904,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,3.017,2.931,26.7319,5.52634,35.2179,22.946
HA1606_NWHI_PHR_SN4818_016,293905,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,4.022,3.98,26.4805,5.498425,35.2052,23.0149
HA1606_NWHI_PHR_SN4818_016,293906,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,5.028,5.008,26.3645,5.486147,35.24,23.0923
HA1606_NWHI_PHR_SN4818_016,293907,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,6.033,5.993,26.3133,5.480414,35.2437,23.1138
HA1606_NWHI_PHR_SN4818_016,293908,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,7.039,6.993,26.2689,5.475409,35.2442,23.1294
HA1606_NWHI_PHR_SN4818_016,293909,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,8.045,8.002,26.2365,5.471846,35.245,23.141
HA1606_NWHI_PHR_SN4818_016,293910,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,9.05,9.016,26.2111,5.469019,35.246,23.1507
HA1606_NWHI_PHR_SN4818_016,293911,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,10.056,10.01,26.1932,5.467079,35.2464,23.1571
HA1606_NWHI_PHR_SN4818_016,293912,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,11.061,10.967,26.1707,5.464683,35.2425,23.1598
HA1606_NWHI_PHR_SN4818_016,293913,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,12.067,11.984,26.0859,5.454647,35.2187,23.162
HA1606_NWHI_PHR_SN4818_016,293914,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,13.073,13.033,26.036,5.44986,35.2295,23.1888
HA1606_NWHI_PHR_SN4818_016,293915,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,14.078,14.124,25.8446,5.427404,35.1721,23.1887
HA1606_NWHI_PHR_SN4818_016,293916,3974,,PHR-4480,HA1606_NWHI,NWHI,Hawaiian Archipelago,PHR,Pearl and Hermes Atoll,27.79761057,-176.00864726,2016-09-11 23:19:00,2016,TRUE,NO,Random,15.084,15.273,25.4967,5.383933,35.1992,23.3484
HA1606_NWHI_KUR_SN3029_011,291489,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,2.012,2,27.307,5.456778,34.3423,22.1244
HA1606_NWHI_KUR_SN3029_011,291490,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,3.017,2.998,27.2013,5.570578,35.2285,22.8253
HA1606_NWHI_KUR_SN3029_011,291491,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,4.023,3.999,27.0158,5.544174,35.1805,22.8487
HA1606_NWHI_KUR_SN3029_011,291492,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,5.029,5,26.8804,5.530123,35.1823,22.8932
HA1606_NWHI_KUR_SN3029_011,291493,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,6.034,6,26.7838,5.513599,35.1368,22.8897
HA1606_NWHI_KUR_SN3029_011,291494,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,7.04,7,26.6744,5.495985,35.093,22.8914
HA1606_NWHI_KUR_SN3029_011,291495,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,8.046,7.999,26.4846,5.474555,35.0826,22.9436
HA1606_NWHI_KUR_SN3029_011,291496,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,9.052,8.999,26.3642,5.459812,35.0674,22.9701
HA1606_NWHI_KUR_SN3029_011,291497,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,10.058,10,26.0799,5.423833,35.0232,23.0259
HA1606_NWHI_KUR_SN3029_011,291498,3975,,KUR-736,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.389161,-178.358331,2016-09-12 22:40:00,2016,TRUE,NO,Stratified_Random,11.063,10.999,25.9334,5.418348,35.095,23.1259
HA1606_NWHI_KUR_SN4818_017,291966,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,1.006,1.025,27.1573,5.480104,34.6496,22.4011
HA1606_NWHI_KUR_SN4818_017,291967,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,2.011,1.894,27.0588,5.542317,35.1296,22.7946
HA1606_NWHI_KUR_SN4818_017,291968,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,3.017,2.987,27.0367,5.537663,35.1135,22.7893
HA1606_NWHI_KUR_SN4818_017,291969,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,4.022,4.019,27.0114,5.534933,35.1131,22.7973
HA1606_NWHI_KUR_SN4818_017,291970,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,5.028,4.909,26.9986,5.533672,35.1163,22.805
HA1606_NWHI_KUR_SN4818_017,291971,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,6.033,5.993,26.96,5.529507,35.1019,22.8007
HA1606_NWHI_KUR_SN4818_017,291972,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,7.039,6.984,26.8521,5.517749,35.0781,22.8083
HA1606_NWHI_KUR_SN4818_017,291973,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,8.044,8.027,26.7578,5.507468,35.0958,22.8602
HA1606_NWHI_KUR_SN4818_017,291974,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,9.05,9.042,26.7301,5.50483,35.1054,22.8796
HA1606_NWHI_KUR_SN4818_017,291975,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,10.056,10.005,26.6679,5.497968,35.096,22.8893
HA1606_NWHI_KUR_SN4818_017,291976,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,11.061,10.952,26.6258,5.493659,35.1054,22.9133
HA1606_NWHI_KUR_SN4818_017,291977,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,12.067,11.996,26.5897,5.489683,35.0998,22.9189
HA1606_NWHI_KUR_SN4818_017,291978,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,13.073,12.998,26.5311,5.483162,35.0917,22.9291
HA1606_NWHI_KUR_SN4818_017,291979,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,14.078,14.03,26.4856,5.478268,35.0981,22.9514
HA1606_NWHI_KUR_SN4818_017,291980,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,15.084,15.022,26.4423,5.473681,35.0938,22.9602
HA1606_NWHI_KUR_SN4818_017,291981,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,16.09,16,26.3779,5.46644,35.0924,22.9804
HA1606_NWHI_KUR_SN4818_017,291982,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,17.095,16.967,26.3262,5.460972,35.0875,22.9911
HA1606_NWHI_KUR_SN4818_017,291983,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,18.101,17.989,26.17,5.443624,35.0434,22.9915
HA1606_NWHI_KUR_SN4818_017,291984,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,19.107,19.022,25.8415,5.40686,35.002,23.0526
HA1606_NWHI_KUR_SN4818_017,291985,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,20.112,20.056,25.4515,5.365036,34.9914,23.1642
HA1606_NWHI_KUR_SN4818_017,291986,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,21.118,20.999,24.9829,5.31371,35.0171,23.344
HA1606_NWHI_KUR_SN4818_017,291987,3976,OCC-KUR-010,KUR-52,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.3850462,-178.34087997,2016-09-12 21:27:00,2016,TRUE,NO,Permanent,22.124,22.034,24.3565,5.244164,34.9944,23.5194
HA1606_NWHI_KUR_SN4818_018,291988,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,1.006,1.038,27.311,5.482715,34.5808,22.3045
HA1606_NWHI_KUR_SN4818_018,291989,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,2.011,1.862,27.128,5.561177,35.1981,22.8212
HA1606_NWHI_KUR_SN4818_018,291990,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,3.017,2.931,27.0971,5.545666,35.1244,22.7779
HA1606_NWHI_KUR_SN4818_018,291991,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,4.022,4.037,27.0893,5.545269,35.1311,22.7873
HA1606_NWHI_KUR_SN4818_018,291992,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,5.028,5.018,27.0845,5.544972,35.1331,22.7905
HA1606_NWHI_KUR_SN4818_018,291993,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,6.033,6.014,27.0806,5.544689,35.1338,22.7924
HA1606_NWHI_KUR_SN4818_018,291994,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,7.039,6.98,27.0745,5.544071,35.1328,22.7932
HA1606_NWHI_KUR_SN4818_018,291995,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,8.045,7.968,27.0668,5.543288,35.1327,22.7955
HA1606_NWHI_KUR_SN4818_018,291996,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,9.05,8.93,27.0524,5.541786,35.1289,22.7958
HA1606_NWHI_KUR_SN4818_018,291997,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,10.056,9.998,27.0176,5.537855,35.1194,22.7966
HA1606_NWHI_KUR_SN4818_018,291998,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,11.061,11.061,26.96,5.531821,35.1096,22.8035
HA1606_NWHI_KUR_SN4818_018,291999,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,12.067,11.991,26.8347,5.517272,35.0904,22.8249
HA1606_NWHI_KUR_SN4818_018,292000,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,13.073,12.932,26.7567,5.508635,35.103,22.8657
HA1606_NWHI_KUR_SN4818_018,292001,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,14.078,13.978,26.7269,5.505118,35.1107,22.8855
HA1606_NWHI_KUR_SN4818_018,292002,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,15.084,14.993,26.719,5.504443,35.1142,22.8918
HA1606_NWHI_KUR_SN4818_018,292003,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,16.09,15.989,26.6849,5.500519,35.0991,22.8861
HA1606_NWHI_KUR_SN4818_018,292004,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,17.095,17.037,26.6249,5.493398,35.0905,22.8976
HA1606_NWHI_KUR_SN4818_018,292005,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,18.101,18.015,26.5963,5.490449,35.104,22.9223
HA1606_NWHI_KUR_SN4818_018,292006,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,19.107,18.978,26.5823,5.489006,35.1046,22.9274
HA1606_NWHI_KUR_SN4818_018,292007,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,20.112,19.994,26.5659,5.487171,35.1033,22.9316
HA1606_NWHI_KUR_SN4818_018,292008,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,21.118,21.01,26.5514,5.485696,35.1035,22.9364
HA1606_NWHI_KUR_SN4818_018,292009,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,22.124,22.033,26.5286,5.483097,35.0995,22.9396
HA1606_NWHI_KUR_SN4818_018,292010,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,23.129,23.106,26.5121,5.481359,35.1024,22.9483
HA1606_NWHI_KUR_SN4818_018,292011,3977,,KUR-4213,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.375319,-178.3422002,2016-09-12 22:37:00,2016,TRUE,NO,Random,24.135,24.069,26.4989,5.479716,35.1037,22.9549
HA1606_NWHI_KUR_SN3029_012,291499,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,2.012,1.999,27.3037,5.516854,34.7699,22.4473
HA1606_NWHI_KUR_SN3029_012,291500,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,3.017,2.999,26.8923,5.535016,35.2088,22.9094
HA1606_NWHI_KUR_SN3029_012,291501,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,4.023,4,26.663,5.517815,35.2597,23.0206
HA1606_NWHI_KUR_SN3029_012,291502,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,5.029,4.998,26.5528,5.505265,35.2531,23.0506
HA1606_NWHI_KUR_SN3029_012,291503,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,6.035,5.999,26.5368,5.488253,35.1423,22.9722
HA1606_NWHI_KUR_SN3029_012,291504,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,7.04,6.999,26.5346,5.481735,35.0966,22.9384
HA1606_NWHI_KUR_SN3029_012,291505,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,8.046,8,26.5251,5.479476,35.0873,22.9344
HA1606_NWHI_KUR_SN3029_012,291506,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,9.051,8.999,26.4972,5.47483,35.0746,22.9337
HA1606_NWHI_KUR_SN3029_012,291507,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,10.057,9.999,26.4132,5.465261,35.0692,22.9561
HA1606_NWHI_KUR_SN3029_012,291508,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,11.063,10.999,26.3645,5.461327,35.0776,22.9777
HA1606_NWHI_KUR_SN3029_012,291509,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,12.069,11.999,26.3296,5.456137,35.0663,22.9802
HA1606_NWHI_KUR_SN3029_012,291510,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,13.075,12.999,26.2528,5.449521,35.0766,23.012
HA1606_NWHI_KUR_SN3029_012,291511,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,14.081,13.999,26.246,5.448851,35.0766,23.0142
HA1606_NWHI_KUR_SN3029_012,291512,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,15.086,14.999,26.229,5.446019,35.0688,23.0136
HA1606_NWHI_KUR_SN3029_012,291513,3978,,KUR-754,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.442526,-178.362241,2016-09-13 21:20:00,2016,TRUE,NO,Stratified_Random,16.092,15.999,26.2013,5.44453,35.0789,23.0299
HA1606_NWHI_KUR_SN4818_022,292121,3981,OCC-KUR-002,KUR-53,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.45296702,-178.34717159,2016-09-14 21:54:00,2016,TRUE,NO,Permanent,1.006,1.021,27.5567,5.588186,35.0997,22.6126
HA1606_NWHI_KUR_SN4818_022,292122,3981,OCC-KUR-002,KUR-53,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.45296702,-178.34717159,2016-09-14 21:54:00,2016,TRUE,NO,Permanent,2.011,1.859,27.3172,5.567982,35.1032,22.6858
HA1606_NWHI_KUR_SN4818_022,292123,3981,OCC-KUR-002,KUR-53,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.45296702,-178.34717159,2016-09-14 21:54:00,2016,TRUE,NO,Permanent,3.017,2.989,27.2557,5.560633,35.103,22.7074
HA1606_NWHI_KUR_SN4818_022,292124,3981,OCC-KUR-002,KUR-53,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.45296702,-178.34717159,2016-09-14 21:54:00,2016,TRUE,NO,Permanent,4.022,4.025,27.1979,5.554135,35.1008,22.7247
HA1606_NWHI_KUR_SN4818_022,292125,3981,OCC-KUR-002,KUR-53,HA1606_NWHI,NWHI,Hawaiian Archipelago,KUR,Kure Atoll,28.45296702,-178.34717159,2016-09-14 21:54:00,2016,TRUE,NO,Permanent,5.028,4.998,27.1544,5.549218,35.1057,22.7454
